campaign,job,policy,model,best_epoch,epochs_run,uses_object_positions_before,uses_reward,uses_success,uses_task_metadata,uses_ood_rows_for_train,seen_success_fa,ood_success_fa,seen_fail_det,seen_fail_det25,seen_fail_mean_time,ood_fail_det,ood_fail_det10,ood_fail_det25,ood_fail_det50,ood_fail_mean_time,ood_fail_never,balanced_score
target_object_fold02,clean_044_lstm_k16_with_current_proprio,or_q99_K3,seq_lstm,3,23,False,False,False,False,False,0.08333333333333333,0.40540540540540543,1.0,0.3076923076923077,0.36615384615384616,0.9666666666666667,0.0,0.7,0.9333333333333333,0.24195402298850574,0.033333333333333326,1.6835585585585586
target_object_fold02,clean_044_lstm_k16_with_current_proprio,and_q95_K3,seq_lstm,3,23,False,False,False,False,False,0.08333333333333333,0.0945945945945946,0.8461538461538461,0.11538461538461539,0.4698484848484848,0.7,0.0,0.43333333333333335,0.6,0.3103174603174604,0.30000000000000004,1.083108108108108
target_object_fold02,clean_044_lstm_k8_with_current_proprio,score_q95_K3,seq_lstm,3,23,False,False,False,False,False,0.26515151515151514,0.7522522522522522,0.9615384615384616,0.6538461538461539,0.1696,1.0,0.0,0.9333333333333333,1.0,0.1686666666666667,0.0,1.6057125307125308
target_object_fold02,clean_044_lstm_k8_with_current_proprio,score_q99_K3,seq_lstm,3,23,False,False,False,False,False,0.07575757575757576,0.43243243243243246,0.9615384615384616,0.19230769230769232,0.3864,1.0,0.0,0.9333333333333333,0.9666666666666667,0.19144444444444447,0.0,2.18013923013923
target_object_fold02,clean_044_lstm_k8_with_current_proprio,score_q95_K5,seq_lstm,3,23,False,False,False,False,False,0.18181818181818182,0.6576576576576577,0.9615384615384616,0.5769230769230769,0.21106666666666665,1.0,0.0,0.9333333333333333,1.0,0.1753333333333334,0.0,1.7892710892710892
target_object_fold02,clean_044_lstm_k8_with_current_proprio,or_q95_K3,seq_lstm,3,23,False,False,False,False,False,0.4393939393939394,0.7792792792792793,1.0,0.6923076923076923,0.17730769230769233,1.0,0.0,0.9333333333333333,1.0,0.16833333333333336,0.0,1.4780507780507781
target_object_fold02,clean_044_lstm_k8_with_current_proprio,or_q99_K3,seq_lstm,3,23,False,False,False,False,False,0.09848484848484848,0.43243243243243246,1.0,0.3076923076923077,0.3648717948717949,1.0,0.0,0.9333333333333333,0.9666666666666667,0.19144444444444447,0.0,2.1687755937755937
target_object_fold02,clean_044_lstm_k8_with_current_proprio,and_q95_K3,seq_lstm,3,23,False,False,False,False,False,0.08333333333333333,0.1036036036036036,0.8076923076923077,0.11538461538461539,0.4507936507936508,0.7333333333333333,0.0,0.43333333333333335,0.6333333333333333,0.3153030303030303,0.2666666666666667,1.1362612612612613
target_object_fold03,clean_041_tcn_k16_no_current_proprio,score_q95_K3,seq_tcn,4,24,False,False,False,False,False,0.25757575757575757,0.5570175438596491,1.0,0.5384615384615384,0.2673076923076923,1.0,0.0,0.2916666666666667,1.0,0.27638888888888885,0.0,0.619019138755981
target_object_fold03,clean_041_tcn_k16_no_current_proprio,score_q99_K3,seq_tcn,4,24,False,False,False,False,False,0.05303030303030303,0.14035087719298245,0.9230769230769231,0.15384615384615385,0.4237499999999999,1.0,0.0,0.041666666666666664,0.9583333333333334,0.35013888888888883,0.0,0.8462918660287081
target_object_fold03,clean_041_tcn_k16_no_current_proprio,score_q95_K5,seq_tcn,4,24,False,False,False,False,False,0.22727272727272727,0.4824561403508772,1.0,0.5,0.2875641025641026,1.0,0.0,0.25,1.0,0.2902777777777778,0.0,0.6626794258373205
target_object_fold03,clean_041_tcn_k16_no_current_proprio,or_q95_K3,seq_tcn,4,24,False,False,False,False,False,0.4393939393939394,0.5614035087719298,1.0,0.6923076923076923,0.21064102564102566,1.0,0.0,0.5,1.0,0.26458333333333334,0.0,0.9381977671451356
target_object_fold03,clean_041_tcn_k16_no_current_proprio,or_q99_K3,seq_tcn,4,24,False,False,False,False,False,0.08333333333333333,0.14473684210526316,0.9230769230769231,0.23076923076923078,0.3681944444444445,1.0,0.0,0.25,0.9583333333333334,0.33708333333333335,0.0,1.2412280701754386
target_object_fold03,clean_041_tcn_k16_no_current_proprio,and_q95_K3,seq_tcn,4,24,False,False,False,False,False,0.11363636363636363,0.07894736842105263,0.7307692307692307,0.07692307692307693,0.43052631578947365,1.0,0.0,0.125,0.625,0.4501388888888889,0.0,1.0747607655502391
target_object_fold03,clean_041_tcn_k8_no_current_proprio,score_q95_K3,seq_tcn,6,26,False,False,False,False,False,0.22727272727272727,0.5964912280701754,1.0,0.5769230769230769,0.25025641025641027,1.0,0.041666666666666664,0.3333333333333333,1.0,0.26402777777777775,0.0,0.6582934609250398
target_object_fold03,clean_041_tcn_k8_no_current_proprio,score_q99_K3,seq_tcn,6,26,False,False,False,False,False,0.06060606060606061,0.16228070175438597,0.9615384615384616,0.15384615384615385,0.39466666666666667,1.0,0.0,0.0,0.9583333333333334,0.36083333333333334,0.0,0.7262759170653907
target_object_fold03,clean_041_tcn_k8_no_current_proprio,score_q95_K5,seq_tcn,6,26,False,False,False,False,False,0.19696969696969696,0.543859649122807,1.0,0.5384615384615384,0.2980769230769231,1.0,0.0,0.2916666666666667,1.0,0.28486111111111106,0.0,0.6690590111642744
target_object_fold03,clean_041_tcn_k8_no_current_proprio,or_q95_K3,seq_tcn,6,26,False,False,False,False,False,0.4696969696969697,0.6052631578947368,1.0,0.7307692307692307,0.1991025641025641,1.0,0.041666666666666664,0.5,1.0,0.25458333333333333,0.0,0.8572567783094098
target_object_fold03,clean_041_tcn_k8_no_current_proprio,or_q99_K3,seq_tcn,6,26,False,False,False,False,False,0.10606060606060606,0.16666666666666666,0.9615384615384616,0.23076923076923078,0.33773333333333333,1.0,0.0,0.20833333333333334,0.9583333333333334,0.3445833333333333,0.0,1.1136363636363638
